Date,Day_numrecord,Time,Trial,Treatment,Cline,Cline_seg,Urch_STILL,Urch_MOVING,Urch_WALL,urch_GRAZE,urch_TOUCHKELP,urch_CREVICE,TOTAL_clinesegURCH,Pyc_position,Pyc_moving,Pyc_touching_urch,Pyc_eating_urch,Notes
8/11/23,2_4,17:34,8,Caged 1,2,L,5,0,5,4,0,0,5,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,3,L,2,0,2,1,0,0,2,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,4,L,5,0,5,5,0,0,5,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,5,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,5,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,6,L,1,0,1,0,0,0,1,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,6,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,7,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,8,L,2,0,1,1,0,0,2,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,8,R,1,0,0,1,0,0,1,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,9,L,4,0,4,4,0,0,4,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,9,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,10,L,1,0,0,0,0,0,1,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,10,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,11,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,11,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,12,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:34,8,Caged 1,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
8/11/23,2_4,17:35,8,Caged 2,1,L ,4,0,4,3,0,0,4,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,1,R,1,0,1,0,0,0,1,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,2,L,8,0,8,5,0,0,8,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,2,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,3,L,2,0,1,1,0,0,2,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,3,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,4,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,4,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,5,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,5,R,1,0,0,1,0,0,1,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,6,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,6,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,7,L,1,0,1,0,0,0,1,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,7,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,8,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,8,R,2,0,0,2,0,0,2,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,9,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,9,R,3,0,3,0,0,0,3,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,10,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,10,R,1,0,1,0,0,0,1,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,11,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,11,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,12,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:35,8,Caged 2,12,R,1,0,1,0,0,0,1,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
8/11/23,2_4,17:37,8,Control,1,L ,1,0,0,1,0,0,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,1,R,1,0,0,0,0,0,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,2,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:37,8,Control,2,R,1,0,0,1,0,0,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,3,L,2,0,0,2,0,1,2,0,0,0,0,
8/11/23,2_4,17:37,8,Control,3,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:37,8,Control,4,L,2,0,2,2,0,0,2,0,0,0,0,
8/11/23,2_4,17:37,8,Control,4,R,1,0,0,1,0,0,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,5,L,1,0,0,0,0,0,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,5,R,1,0,1,0,0,0,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,6,L,1,0,0,0,0,1,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,6,R,2,0,0,2,0,0,2,0,0,0,0,
8/11/23,2_4,17:37,8,Control,7,L,3,0,1,1,0,1,3,0,0,0,0,
8/11/23,2_4,17:37,8,Control,7,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:37,8,Control,8,L,1,0,0,1,0,0,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,8,R,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:37,8,Control,9,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:37,8,Control,9,R,1,0,1,0,0,0,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,10,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:37,8,Control,10,R,1,0,1,1,0,0,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,11,L,0,0,0,0,0,0,0,0,0,0,0,
8/11/23,2_4,17:37,8,Control,11,R,1,0,0,1,0,0,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,12,L,1,0,1,0,0,0,1,0,0,0,0,
8/11/23,2_4,17:37,8,Control,12,R,2,0,2,0,0,0,2,0,0,0,0,
,,,,,,,,,,,,,23,,,,,
8/12/23,3_1,8:12,8,Active,1,L ,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,1,R,1,0,1,0,0,0,1,1,0,0,0,
8/12/23,3_1,8:12,8,Active,2,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,2,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,3,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,3,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:12,8,Active,4,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,4,R,3,0,3,0,0,0,3,0,0,0,0,
8/12/23,3_1,8:12,8,Active,5,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:12,8,Active,5,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:12,8,Active,6,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:12,8,Active,6,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,7,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,7,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,8,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,8,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,9,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,9,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,10,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,10,R,2,0,2,0,0,0,2,0,0,0,0,
8/12/23,3_1,8:12,8,Active,11,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:12,8,Active,11,R,6,0,6,0,0,0,6,0,0,0,0,
8/12/23,3_1,8:12,8,Active,12,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:12,8,Active,12,R,7,0,7,0,0,0,7,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
8/12/23,3_1,8:17,8,Caged 1,1,L ,5,0,5,0,0,0,5,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,1,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,2,L,4,0,4,0,0,0,4,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,3,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,4,L,5,0,5,2,0,0,5,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,5,L,5,0,5,1,0,0,5,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,5,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,6,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,6,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,7,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,8,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,8,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,9,L,3,0,3,3,0,0,3,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,9,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,10,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,10,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,11,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,11,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,12,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:17,8,Caged 1,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
8/12/23,3_1,8:20,8,Caged 2,1,L ,4,0,4,1,0,0,4,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,1,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,2,L,10,0,7,4,0,0,10,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,2,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,3,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,3,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,4,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,4,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,5,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,5,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,6,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,6,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,7,L,2,0,1,1,0,0,2,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,7,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,8,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,8,R,3,0,3,0,0,0,3,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,9,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,9,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,10,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,10,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,11,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,11,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,12,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:20,8,Caged 2,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
8/12/23,3_1,8:22,8,Control,1,L ,1,0,0,1,0,0,1,0,0,0,0,
8/12/23,3_1,8:22,8,Control,1,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,2,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,2,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,3,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,3,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,4,L,4,0,3,1,0,0,4,0,0,0,0,
8/12/23,3_1,8:22,8,Control,4,R,1,0,0,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:22,8,Control,5,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,5,R,2,0,1,0,0,0,2,0,0,0,0,
8/12/23,3_1,8:22,8,Control,6,L,2,0,1,0,0,0,2,0,0,0,0,
8/12/23,3_1,8:22,8,Control,6,R,1,0,0,1,0,0,1,0,0,0,0,
8/12/23,3_1,8:22,8,Control,7,L,4,0,3,1,0,0,4,0,0,0,0,
8/12/23,3_1,8:22,8,Control,7,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,8,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,8,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,9,L,2,0,2,0,0,0,2,0,0,0,0,
8/12/23,3_1,8:22,8,Control,9,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_1,8:22,8,Control,10,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,10,R,4,0,4,3,0,0,4,0,0,0,0,
8/12/23,3_1,8:22,8,Control,11,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,11,R,1,0,1,1,0,0,1,0,0,0,0,
8/12/23,3_1,8:22,8,Control,12,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_1,8:22,8,Control,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,23,,,,,
8/12/23,3_2,11:00,8,Active,1,L ,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:00,8,Active,1,R,0,0,0,0,0,0,0,1,0,0,0,
8/12/23,3_2,11:00,8,Active,2,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:00,8,Active,2,R,2,0,2,0,0,0,2,0,0,0,0,
8/12/23,3_2,11:00,8,Active,3,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,3,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:00,8,Active,4,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,4,R,3,0,3,0,0,0,3,0,0,0,0,
8/12/23,3_2,11:00,8,Active,5,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,5,R,3,0,3,0,0,0,3,0,0,0,0,
8/12/23,3_2,11:00,8,Active,6,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,6,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,7,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,7,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,8,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,8,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,9,L,1,0,0,1,0,0,1,0,0,0,0,
8/12/23,3_2,11:00,8,Active,9,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,10,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,10,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,11,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:00,8,Active,11,R,2,0,2,0,0,0,2,0,0,0,0,
8/12/23,3_2,11:00,8,Active,12,L,2,0,2,0,0,0,2,0,0,0,0,
8/12/23,3_2,11:00,8,Active,12,R,8,0,8,0,0,0,8,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
8/12/23,3_2,11:01,8,Caged 1,1,L ,5,0,5,0,0,0,5,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,1,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,2,L,4,0,4,0,0,0,4,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,3,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,4,L,5,0,5,1,0,0,5,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,5,L,5,0,5,0,0,0,5,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,5,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,6,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,6,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,7,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,8,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,8,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,9,L,3,0,3,3,0,0,3,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,9,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,10,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,10,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,11,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,11,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,12,L,0,1,0,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:01,8,Caged 1,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
8/12/23,3_2,11:04,8,Caged 2,1,L ,4,0,4,0,0,0,4,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,1,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,2,L,7,0,6,4,0,0,7,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,2,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,3,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,3,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,4,L,2,0,2,0,0,0,2,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,4,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,5,L,1,0,0,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,5,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,6,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,6,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,7,L,2,0,1,1,0,0,2,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,7,R,2,0,2,0,0,0,2,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,8,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,8,R,3,0,2,1,0,0,3,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,9,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,9,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,10,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,10,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,11,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,11,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,12,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:04,8,Caged 2,12,R,1,0,1,0,0,0,1,0,0,0,0,
,,,,,,,,,,,,,23,,,,,
8/12/23,3_2,11:07,8,Control,1,L ,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:07,8,Control,1,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:07,8,Control,2,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:07,8,Control,2,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:07,8,Control,3,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:07,8,Control,3,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:07,8,Control,4,L,1,0,0,1,0,1,1,0,0,0,0,
8/12/23,3_2,11:07,8,Control,4,R,1,0,1,1,0,0,1,0,0,0,0,
8/12/23,3_2,11:07,8,Control,5,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:07,8,Control,5,R,2,0,1,0,0,0,2,0,0,0,0,
8/12/23,3_2,11:07,8,Control,6,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:07,8,Control,6,R,1,0,0,1,0,0,1,0,0,0,0,
8/12/23,3_2,11:07,8,Control,7,L,8,0,5,3,0,0,8,0,0,0,0,
8/12/23,3_2,11:07,8,Control,7,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:07,8,Control,8,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:07,8,Control,8,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:07,8,Control,9,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:07,8,Control,9,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_2,11:07,8,Control,10,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:07,8,Control,10,R,2,0,0,2,0,0,2,0,0,0,0,
8/12/23,3_2,11:07,8,Control,11,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:07,8,Control,11,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:07,8,Control,12,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_2,11:07,8,Control,12,R,2,0,2,0,0,0,2,0,0,0,0,
,,,,,,,,,,,,,23,,,,,
8/12/23,3_3,14:05,8,Active,1,L ,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_3,14:05,8,Active,1,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,2,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,2,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,3,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,3,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_3,14:05,8,Active,4,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,4,R,3,0,3,0,0,0,3,0,0,0,0,
8/12/23,3_3,14:05,8,Active,5,L,1,0,1,1,0,0,1,0,0,0,0,
8/12/23,3_3,14:05,8,Active,5,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_3,14:05,8,Active,6,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,6,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,7,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,7,R,1,0,0,1,0,0,1,0,0,0,0,
8/12/23,3_3,14:05,8,Active,8,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_3,14:05,8,Active,8,R,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_3,14:05,8,Active,9,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,9,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,10,L,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,10,R,0,0,0,0,0,0,0,0,0,0,0,
8/12/23,3_3,14:05,8,Active,11,L,1,0,1,0,0,0,1,0,0,0,0,
8/12/23,3_3,14:05,8,Active,11,R,6,0,5,1,0,0,6,0,0,0,0,
8/12/23,3_3,14:05,8,Active,12,L,2,0,2,0,0,0,2,0,0,0,0,
8/12/23,3_3,14:05,8,Active,12,R,4,0,4,0,0,0,4,0,0,0,0,
,,,,,,,,,,,,,23,,,,,
